Order ID,Order Date,Customer Name,Segment,Region,Category,Sub Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-10046,2025-06-23,Customer 142,Consumer,West,Furniture,Bed Frame,3,274.95,0.0,824.85,272.89
ORD-12157,2025-06-23,Customer 371,Home Office,West,Home & Kitchen,Blender,5,146.32,0.15,621.86,204.84
ORD-12988,2025-06-23,Customer 58,Corporate,North,Electronics,Tablet,2,337.26,0.0,674.52,51.48
ORD-12994,2025-06-23,Customer 654,Consumer,Central,Home & Kitchen,Lamp,7,47.25,0.1,297.68,88.39
ORD-11575,2025-06-23,Customer 162,Consumer,West,Furniture,Office Chair,2,575.91,0.05,1094.23,157.63
ORD-10249,2025-06-23,Customer 687,Consumer,West,Stationery,Notebook,2,25.25,0.0,50.5,14.46
ORD-10079,2025-06-24,Customer 772,Consumer,West,Electronics,Smartwatch,2,582.39,0.0,1164.78,238.07
ORD-12914,2025-06-24,Customer 639,Consumer,East,Clothing,Sneakers,2,33.58,0.0,67.16,15.35
ORD-11023,2025-06-24,Customer 806,Corporate,East,Home & Kitchen,Blender,3,36.37,0.0,109.11,11.08
ORD-12738,2025-06-24,Customer 253,Corporate,Central,Furniture,Bookshelf,1,507.49,0.0,507.49,35.88
ORD-11113,2025-06-24,Customer 201,Consumer,West,Clothing,Jeans,1,27.81,0.0,27.81,5.24
ORD-11570,2025-06-24,Customer 840,Consumer,North,Electronics,Laptop,4,167.14,0.0,668.56,133.95
ORD-12339,2025-06-24,Customer 185,Corporate,North,Home & Kitchen,Blender,2,169.18,0.0,338.36,53.67
ORD-12058,2025-06-25,Customer 273,Home Office,Central,Electronics,Smartwatch,5,615.74,0.2,2462.96,625.68
ORD-10693,2025-06-26,Customer 626,Consumer,North,Clothing,Jeans,7,26.79,0.0,187.53,59.55
ORD-10130,2025-06-26,Customer 230,Home Office,East,Home & Kitchen,Cookware Set,6,127.86,0.0,767.16,112.12
ORD-10430,2025-06-26,Customer 636,Consumer,West,Home & Kitchen,Vacuum Cleaner,5,192.43,0.2,769.72,257.77
ORD-12697,2025-06-26,Customer 701,Corporate,South,Furniture,Office Chair,3,413.0,0.0,1239.0,385.15
ORD-10441,2025-06-26,Customer 451,Consumer,Central,Clothing,Cap,1,20.4,0.0,20.4,6.75
ORD-11951,2025-06-26,Customer 688,Consumer,North,Electronics,Smartphone,3,267.26,0.0,801.78,82.86
ORD-10721,2025-06-26,Customer 762,Corporate,North,Stationery,Desk Organizer,4,22.16,0.0,88.64,25.1
ORD-10941,2025-06-27,Customer 381,Consumer,West,Furniture,Bookshelf,1,99.66,0.0,99.66,11.7
ORD-12873,2025-06-27,Customer 416,Consumer,South,Home & Kitchen,Lamp,7,169.77,0.15,1010.13,273.98
ORD-12968,2025-06-27,Customer 50,Consumer,Central,Home & Kitchen,Vacuum Cleaner,4,171.74,0.0,686.96,56.64
ORD-10460,2025-06-28,Customer 236,Consumer,East,Home & Kitchen,Vacuum Cleaner,4,78.61,0.0,314.44,103.25
ORD-10361,2025-06-28,Customer 139,Home Office,South,Home & Kitchen,Vacuum Cleaner,7,176.93,0.1,1114.66,105.21
ORD-10516,2025-06-28,Customer 511,Consumer,West,Furniture,Desk,4,150.36,0.0,601.44,152.58
ORD-10143,2025-06-29,Customer 485,Home Office,North,Electronics,Tablet,4,751.42,0.1,2705.11,210.53
ORD-10195,2025-06-29,Customer 173,Home Office,Central,Clothing,T-Shirt,5,64.51,0.0,322.55,94.7
ORD-10025,2025-06-29,Customer 699,Consumer,East,Stationery,Notebook,7,14.48,0.2,81.09,11.24
ORD-10295,2025-06-29,Customer 375,Corporate,South,Stationery,Pen Set,4,39.06,0.0,156.24,30.64
ORD-11251,2025-06-29,Customer 325,Consumer,West,Home & Kitchen,Air Fryer,1,26.71,0.0,26.71,7.45
ORD-10907,2025-06-30,Customer 86,Corporate,East,Electronics,Laptop,6,679.3,0.0,4075.8,1008.59
ORD-11149,2025-06-30,Customer 566,Consumer,Central,Home & Kitchen,Vacuum Cleaner,3,17.39,0.1,46.95,10.13
ORD-12149,2025-06-30,Customer 729,Corporate,Central,Electronics,Tablet,5,138.69,0.15,589.43,133.51
ORD-10789,2025-06-30,Customer 138,Home Office,Central,Home & Kitchen,Vacuum Cleaner,1,56.74,0.05,53.9,10.27
ORD-10183,2025-06-30,Customer 313,Home Office,East,Clothing,Sneakers,3,60.49,0.05,172.4,43.37
ORD-10705,2025-07-01,Customer 670,Consumer,South,Electronics,Laptop,3,825.15,0.15,2104.13,396.88
ORD-12832,2025-07-01,Customer 618,Corporate,South,Home & Kitchen,Cookware Set,3,143.14,0.0,429.42,66.68
ORD-10194,2025-07-01,Customer 267,Consumer,West,Stationery,Pen Set,5,23.61,0.0,118.05,12.81
ORD-11891,2025-07-02,Customer 606,Consumer,West,Furniture,Bed Frame,4,371.11,0.0,1484.44,419.85
ORD-11981,2025-07-02,Customer 703,Consumer,North,Furniture,Bed Frame,2,693.21,0.0,1386.42,308.71
ORD-11119,2025-07-02,Customer 608,Home Office,North,Clothing,Jacket,1,28.22,0.0,28.22,7.49
ORD-10496,2025-07-02,Customer 646,Consumer,South,Furniture,Bookshelf,1,307.37,0.15,261.26,60.5
ORD-10126,2025-07-02,Customer 363,Consumer,South,Stationery,Whiteboard,3,30.32,0.0,90.96,24.19
ORD-11175,2025-07-03,Customer 456,Consumer,West,Furniture,Office Chair,4,665.15,0.0,2660.6,916.34
ORD-12043,2025-07-03,Customer 176,Consumer,North,Stationery,Backpack,5,9.53,0.1,42.88,14.18
ORD-10187,2025-07-03,Customer 115,Consumer,East,Electronics,Smartphone,3,319.0,0.0,957.0,250.26
ORD-11686,2025-07-03,Customer 360,Consumer,East,Stationery,Pen Set,2,24.99,0.2,39.98,5.65
ORD-10962,2025-07-04,Customer 418,Consumer,North,Electronics,Smartwatch,6,686.92,0.0,4121.52,433.92
ORD-12292,2025-07-04,Customer 442,Corporate,North,Home & Kitchen,Lamp,4,56.59,0.05,215.04,68.64
ORD-12730,2025-07-04,Customer 81,Consumer,Central,Electronics,Tablet,7,763.01,0.0,5341.07,1035.5
ORD-11915,2025-07-05,Customer 547,Consumer,West,Stationery,Whiteboard,3,4.26,0.0,12.78,3.63
ORD-12510,2025-07-05,Customer 671,Home Office,North,Electronics,Tablet,4,712.59,0.0,2850.36,560.61
ORD-11691,2025-07-05,Customer 819,Home Office,West,Furniture,Bookshelf,1,697.86,0.0,697.86,212.04
ORD-10662,2025-07-06,Customer 170,Corporate,West,Furniture,Desk,5,285.34,0.05,1355.36,258.28
ORD-11824,2025-07-06,Customer 233,Consumer,West,Electronics,Smartwatch,5,599.71,0.0,2998.55,701.99
ORD-12839,2025-07-06,Customer 867,Corporate,South,Electronics,Smartwatch,3,544.03,0.0,1632.09,252.5
ORD-11197,2025-07-06,Customer 193,Corporate,West,Electronics,Laptop,4,596.29,0.0,2385.16,274.06
ORD-12920,2025-07-07,Customer 394,Consumer,North,Clothing,Cap,5,12.94,0.0,64.7,3.26
ORD-12959,2025-07-07,Customer 650,Consumer,South,Clothing,T-Shirt,7,86.25,0.0,603.75,126.3
ORD-12529,2025-07-07,Customer 85,Corporate,East,Clothing,Sneakers,7,35.89,0.05,238.67,35.49
ORD-11461,2025-07-07,Customer 167,Consumer,East,Clothing,Sneakers,3,29.67,0.0,89.01,8.24
ORD-12472,2025-07-07,Customer 363,Corporate,West,Clothing,Sneakers,5,66.46,0.0,332.3,70.19
ORD-11463,2025-07-07,Customer 440,Corporate,West,Electronics,Smartwatch,1,234.51,0.0,234.51,64.76
ORD-11670,2025-07-08,Customer 153,Corporate,North,Clothing,Sneakers,1,31.26,0.0,31.26,4.69
ORD-10313,2025-07-08,Customer 417,Consumer,South,Home & Kitchen,Lamp,2,63.54,0.0,127.08,29.9
ORD-10709,2025-07-08,Customer 563,Consumer,West,Electronics,Tablet,1,708.41,0.0,708.41,228.23
ORD-12286,2025-07-08,Customer 843,Home Office,West,Electronics,Headphones,7,598.18,0.05,3977.9,219.44
ORD-11962,2025-07-09,Customer 467,Consumer,South,Stationery,Pen Set,6,14.25,0.0,85.5,28.93
ORD-11264,2025-07-09,Customer 838,Consumer,Central,Clothing,Jacket,5,25.1,0.0,125.5,41.27
ORD-12982,2025-07-09,Customer 128,Corporate,South,Clothing,Sneakers,1,87.85,0.15,74.67,11.37
ORD-10390,2025-07-09,Customer 654,Consumer,East,Electronics,Smartphone,7,127.66,0.1,804.26,74.79
ORD-12103,2025-07-09,Customer 494,Consumer,South,Home & Kitchen,Air Fryer,2,116.97,0.0,233.94,79.8
ORD-10192,2025-07-09,Customer 511,Consumer,North,Clothing,T-Shirt,4,42.59,0.0,170.36,51.28
ORD-11099,2025-07-10,Customer 479,Corporate,North,Stationery,Notebook,6,26.13,0.0,156.78,37.88
ORD-11310,2025-07-10,Customer 448,Home Office,West,Home & Kitchen,Vacuum Cleaner,4,95.47,0.0,381.88,89.51
ORD-12645,2025-07-10,Customer 533,Consumer,Central,Furniture,Desk,3,576.5,0.15,1470.08,276.08
ORD-10382,2025-07-11,Customer 298,Consumer,South,Furniture,Sofa,6,286.07,0.0,1716.42,183.87
ORD-12052,2025-07-11,Customer 884,Home Office,East,Electronics,Smartwatch,3,843.91,0.0,2531.73,500.21
ORD-11507,2025-07-11,Customer 94,Consumer,East,Stationery,Backpack,1,18.33,0.0,18.33,3.1
ORD-10826,2025-07-11,Customer 410,Corporate,North,Electronics,Headphones,6,501.73,0.05,2859.86,157.43
ORD-12024,2025-07-12,Customer 804,Consumer,North,Stationery,Pen Set,3,15.67,0.15,39.96,2.95
ORD-12810,2025-07-12,Customer 791,Home Office,Central,Home & Kitchen,Vacuum Cleaner,6,171.17,0.0,1027.02,234.73
ORD-11885,2025-07-12,Customer 851,Consumer,South,Electronics,Tablet,1,182.73,0.05,173.59,50.14
ORD-10793,2025-07-13,Customer 381,Consumer,East,Electronics,Tablet,2,723.86,0.0,1447.72,223.39
ORD-10248,2025-07-13,Customer 464,Corporate,South,Clothing,Cap,5,11.75,0.0,58.75,10.36
ORD-12120,2025-07-13,Customer 245,Home Office,North,Home & Kitchen,Lamp,6,34.27,0.0,205.62,62.33
ORD-12312,2025-07-13,Customer 705,Consumer,West,Clothing,Jacket,4,64.9,0.0,259.6,60.48
ORD-10550,2025-07-13,Customer 244,Home Office,East,Stationery,Backpack,1,6.97,0.0,6.97,1.35
ORD-11818,2025-07-14,Customer 619,Consumer,North,Furniture,Sofa,3,227.45,0.0,682.35,65.22
ORD-10702,2025-07-14,Customer 822,Corporate,North,Stationery,Desk Organizer,1,27.72,0.0,27.72,7.37
ORD-10180,2025-07-15,Customer 448,Consumer,North,Stationery,Whiteboard,5,6.97,0.0,34.85,7.06
ORD-12420,2025-07-16,Customer 11,Consumer,Central,Furniture,Bookshelf,2,563.24,0.0,1126.48,80.58
ORD-10109,2025-07-16,Customer 219,Consumer,North,Home & Kitchen,Blender,6,191.66,0.0,1149.96,317.45
ORD-11295,2025-07-16,Customer 125,Corporate,East,Home & Kitchen,Vacuum Cleaner,5,194.83,0.0,974.15,67.19
ORD-12586,2025-07-16,Customer 846,Corporate,North,Furniture,Sofa,7,375.21,0.1,2363.82,651.19
ORD-11520,2025-07-17,Customer 234,Home Office,West,Stationery,Notebook,1,19.6,0.1,17.64,1.48
ORD-11020,2025-07-17,Customer 192,Consumer,North,Clothing,Jeans,2,56.77,0.05,107.86,32.19
ORD-12417,2025-07-17,Customer 573,Consumer,West,Electronics,Smartphone,1,251.73,0.0,251.73,40.67
ORD-10619,2025-07-17,Customer 542,Corporate,West,Furniture,Office Chair,7,420.77,0.0,2945.39,296.26
ORD-10808,2025-07-17,Customer 16,Consumer,South,Furniture,Desk,4,324.31,0.0,1297.24,170.6
ORD-10222,2025-07-17,Customer 449,Corporate,West,Clothing,Jacket,4,47.8,0.0,191.2,62.79
ORD-11411,2025-07-17,Customer 449,Consumer,North,Home & Kitchen,Blender,4,59.74,0.0,238.96,68.57
ORD-12551,2025-07-18,Customer 804,Corporate,North,Home & Kitchen,Vacuum Cleaner,4,116.65,0.2,373.28,63.79
ORD-12371,2025-07-18,Customer 790,Consumer,North,Stationery,Pen Set,6,36.06,0.0,216.36,50.02
ORD-12871,2025-07-18,Customer 628,Corporate,South,Clothing,Jacket,7,58.25,0.0,407.75,26.01
ORD-10442,2025-07-18,Customer 590,Consumer,North,Furniture,Office Chair,3,219.98,0.0,659.94,154.76
ORD-12083,2025-07-18,Customer 33,Consumer,East,Home & Kitchen,Air Fryer,6,129.86,0.0,779.16,225.68
ORD-12769,2025-07-20,Customer 402,Corporate,Central,Home & Kitchen,Vacuum Cleaner,5,102.06,0.0,510.3,117.37
ORD-10699,2025-07-21,Customer 617,Corporate,West,Home & Kitchen,Blender,7,196.86,0.0,1378.02,150.88
ORD-10537,2025-07-21,Customer 273,Home Office,South,Clothing,Jacket,4,83.22,0.0,332.88,88.56
ORD-12932,2025-07-22,Customer 674,Consumer,South,Clothing,T-Shirt,4,26.45,0.0,105.8,24.65
ORD-11713,2025-07-22,Customer 609,Corporate,South,Clothing,Jeans,3,66.89,0.0,200.67,12.39
ORD-10081,2025-07-23,Customer 798,Consumer,South,Clothing,Cap,4,31.99,0.0,127.96,9.65
ORD-12589,2025-07-23,Customer 9,Consumer,North,Electronics,Tablet,1,572.22,0.0,572.22,196.1
ORD-10995,2025-07-23,Customer 720,Corporate,West,Clothing,Sneakers,1,82.23,0.1,74.01,9.44
ORD-12411,2025-07-23,Customer 602,Corporate,West,Clothing,Cap,4,32.39,0.0,129.56,9.3
ORD-11464,2025-07-23,Customer 466,Corporate,South,Electronics,Smartphone,7,308.51,0.0,2159.57,609.88
ORD-12851,2025-07-24,Customer 40,Consumer,West,Home & Kitchen,Vacuum Cleaner,1,47.2,0.0,47.2,5.76
ORD-11433,2025-07-24,Customer 758,Consumer,West,Electronics,Smartwatch,6,355.14,0.1,1917.76,274.02
ORD-11347,2025-07-24,Customer 260,Home Office,Central,Clothing,Jacket,6,63.61,0.2,305.33,62.57
ORD-12950,2025-07-24,Customer 826,Corporate,Central,Home & Kitchen,Cookware Set,7,70.56,0.15,419.83,66.3
ORD-11268,2025-07-24,Customer 448,Corporate,North,Electronics,Smartwatch,1,425.46,0.2,340.37,36.03
ORD-10770,2025-07-24,Customer 835,Home Office,Central,Furniture,Bookshelf,7,526.21,0.15,3130.95,1082.41
ORD-11088,2025-07-25,Customer 705,Corporate,North,Clothing,T-Shirt,3,12.88,0.05,36.71,10.12
ORD-11807,2025-07-25,Customer 637,Consumer,East,Electronics,Headphones,7,292.93,0.0,2050.51,286.73
ORD-11985,2025-07-25,Customer 393,Home Office,East,Clothing,Jacket,7,44.68,0.2,250.21,74.65
ORD-11513,2025-07-26,Customer 139,Home Office,East,Electronics,Smartphone,6,220.57,0.0,1323.42,138.41
ORD-12386,2025-07-26,Customer 405,Consumer,West,Home & Kitchen,Lamp,6,182.59,0.1,985.99,137.9
ORD-11706,2025-07-26,Customer 712,Consumer,South,Home & Kitchen,Air Fryer,3,25.76,0.1,69.55,3.96
ORD-11139,2025-07-26,Customer 204,Consumer,Central,Stationery,Backpack,6,26.77,0.0,160.62,20.27
ORD-11772,2025-07-26,Customer 609,Consumer,West,Stationery,Whiteboard,3,21.53,0.0,64.59,19.04
ORD-11718,2025-07-27,Customer 651,Corporate,Central,Furniture,Desk,6,593.42,0.1,3204.47,943.6
ORD-11634,2025-07-27,Customer 377,Consumer,West,Clothing,Sneakers,4,16.76,0.0,67.04,6.76
ORD-11680,2025-07-28,Customer 391,Corporate,North,Stationery,Whiteboard,3,18.59,0.05,52.98,15.9
ORD-10670,2025-07-28,Customer 516,Consumer,West,Electronics,Smartphone,4,438.8,0.2,1404.16,76.13
ORD-11336,2025-07-28,Customer 332,Corporate,North,Clothing,Cap,4,67.38,0.0,269.52,28.2
ORD-11874,2025-07-28,Customer 652,Consumer,West,Electronics,Laptop,7,139.98,0.0,979.86,145.1
ORD-11321,2025-07-28,Customer 225,Home Office,South,Stationery,Notebook,6,6.77,0.0,40.62,2.78
ORD-10935,2025-07-28,Customer 295,Consumer,East,Furniture,Bed Frame,1,647.29,0.05,614.93,158.82
ORD-11445,2025-07-29,Customer 438,Home Office,Central,Clothing,Cap,1,89.84,0.05,85.35,20.75
ORD-11117,2025-07-29,Customer 549,Home Office,South,Stationery,Desk Organizer,3,12.52,0.0,37.56,9.2
ORD-11039,2025-07-29,Customer 719,Home Office,West,Home & Kitchen,Vacuum Cleaner,3,26.73,0.05,76.18,8.54
ORD-11482,2025-07-30,Customer 276,Consumer,East,Home & Kitchen,Vacuum Cleaner,7,131.83,0.0,922.81,245.27
ORD-11420,2025-07-30,Customer 72,Consumer,West,Furniture,Office Chair,5,82.32,0.0,411.6,49.09
ORD-11808,2025-07-30,Customer 5,Consumer,North,Home & Kitchen,Lamp,7,184.83,0.0,1293.81,306.22
ORD-11244,2025-07-30,Customer 453,Home Office,Central,Home & Kitchen,Lamp,3,42.14,0.0,126.42,39.98
ORD-10014,2025-07-30,Customer 182,Home Office,South,Electronics,Laptop,5,442.85,0.0,2214.25,495.47
ORD-10585,2025-07-30,Customer 278,Consumer,East,Electronics,Headphones,4,610.61,0.2,1953.95,629.82
ORD-10167,2025-07-31,Customer 126,Corporate,North,Clothing,Sneakers,4,27.15,0.0,108.6,16.64
ORD-12237,2025-07-31,Customer 342,Consumer,South,Electronics,Headphones,4,850.64,0.1,3062.3,577.28
ORD-11911,2025-07-31,Customer 272,Home Office,North,Furniture,Desk,3,332.25,0.05,946.91,58.14
ORD-10090,2025-07-31,Customer 628,Consumer,North,Electronics,Smartphone,7,110.84,0.0,775.88,109.11
ORD-12471,2025-08-01,Customer 614,Consumer,North,Home & Kitchen,Lamp,6,103.5,0.0,621.0,94.38
ORD-11550,2025-08-01,Customer 164,Corporate,Central,Electronics,Smartphone,1,318.56,0.0,318.56,78.59
ORD-11221,2025-08-01,Customer 547,Home Office,South,Electronics,Headphones,7,562.64,0.2,3150.78,939.0
ORD-11256,2025-08-01,Customer 627,Corporate,East,Furniture,Bookshelf,6,218.41,0.1,1179.41,272.57
ORD-11837,2025-08-01,Customer 804,Corporate,South,Home & Kitchen,Blender,7,95.57,0.0,668.99,206.92
ORD-10040,2025-08-02,Customer 763,Consumer,Central,Clothing,Cap,7,52.83,0.05,351.32,102.35
ORD-12792,2025-08-02,Customer 838,Consumer,South,Stationery,Whiteboard,4,15.94,0.15,54.2,2.48
ORD-10875,2025-08-02,Customer 541,Corporate,West,Furniture,Bed Frame,3,531.55,0.0,1594.65,431.21
ORD-10837,2025-08-02,Customer 885,Consumer,South,Electronics,Tablet,3,594.38,0.15,1515.67,390.03
ORD-10017,2025-08-03,Customer 21,Consumer,Central,Clothing,T-Shirt,3,57.27,0.2,137.45,21.76
ORD-10575,2025-08-03,Customer 472,Consumer,South,Home & Kitchen,Lamp,2,103.52,0.1,186.34,63.96
ORD-12491,2025-08-04,Customer 442,Consumer,Central,Furniture,Sofa,7,602.93,0.0,4220.51,280.96
ORD-11128,2025-08-04,Customer 879,Corporate,Central,Stationery,Whiteboard,1,9.0,0.0,9.0,1.35
ORD-12044,2025-08-04,Customer 384,Corporate,North,Electronics,Smartphone,7,371.43,0.0,2600.01,493.12
ORD-10971,2025-08-04,Customer 194,Consumer,West,Furniture,Office Chair,1,221.88,0.0,221.88,22.26
ORD-11540,2025-08-05,Customer 569,Corporate,West,Stationery,Whiteboard,7,16.54,0.05,109.99,37.07
ORD-12270,2025-08-05,Customer 146,Corporate,South,Home & Kitchen,Lamp,4,77.14,0.05,293.13,89.32
ORD-12917,2025-08-05,Customer 821,Consumer,East,Clothing,Sneakers,4,13.61,0.0,54.44,13.04
ORD-11231,2025-08-05,Customer 831,Consumer,East,Home & Kitchen,Lamp,5,120.87,0.0,604.35,204.29
ORD-10740,2025-08-06,Customer 354,Corporate,West,Stationery,Notebook,6,17.37,0.0,104.22,13.53
ORD-11215,2025-08-06,Customer 256,Home Office,East,Electronics,Smartwatch,1,304.76,0.0,304.76,85.4
ORD-11631,2025-08-07,Customer 438,Consumer,South,Clothing,Jeans,1,35.51,0.0,35.51,2.98
ORD-10873,2025-08-08,Customer 118,Consumer,Central,Furniture,Bookshelf,7,492.66,0.0,3448.62,492.54
ORD-11462,2025-08-08,Customer 75,Home Office,East,Clothing,Jeans,3,45.45,0.2,109.08,28.11
ORD-10245,2025-08-08,Customer 128,Home Office,West,Electronics,Tablet,2,470.98,0.0,941.96,241.39
ORD-10316,2025-08-08,Customer 69,Consumer,North,Stationery,Desk Organizer,3,33.94,0.0,101.82,5.21
ORD-12119,2025-08-08,Customer 648,Corporate,North,Stationery,Notebook,3,35.95,0.0,107.85,17.84
ORD-12063,2025-08-08,Customer 724,Consumer,South,Home & Kitchen,Cookware Set,2,165.88,0.15,282.0,16.67
ORD-12688,2025-08-09,Customer 529,Consumer,Central,Electronics,Smartphone,2,518.94,0.0,1037.88,103.11
ORD-12277,2025-08-09,Customer 879,Corporate,East,Electronics,Smartwatch,1,660.89,0.15,561.76,121.55
ORD-10186,2025-08-09,Customer 684,Corporate,North,Furniture,Office Chair,6,627.35,0.05,3575.89,366.72
ORD-12933,2025-08-09,Customer 281,Home Office,North,Furniture,Office Chair,6,418.43,0.0,2510.58,553.91
ORD-12715,2025-08-09,Customer 527,Consumer,North,Home & Kitchen,Blender,1,47.67,0.2,38.14,3.4
ORD-10074,2025-08-09,Customer 866,Home Office,East,Home & Kitchen,Air Fryer,2,148.33,0.1,266.99,82.78
ORD-11497,2025-08-09,Customer 606,Home Office,West,Furniture,Bed Frame,4,554.51,0.0,2218.04,452.32
ORD-12080,2025-08-10,Customer 851,Consumer,West,Home & Kitchen,Cookware Set,2,18.67,0.05,35.47,3.91
ORD-11143,2025-08-10,Customer 752,Consumer,East,Furniture,Bookshelf,5,82.62,0.0,413.1,98.76
ORD-11269,2025-08-10,Customer 509,Corporate,North,Furniture,Office Chair,6,561.01,0.0,3366.06,695.17
ORD-10506,2025-08-11,Customer 385,Corporate,West,Stationery,Backpack,1,26.19,0.0,26.19,5.31
ORD-12023,2025-08-11,Customer 148,Home Office,North,Home & Kitchen,Vacuum Cleaner,1,69.1,0.0,69.1,21.73
ORD-10459,2025-08-11,Customer 279,Consumer,North,Home & Kitchen,Vacuum Cleaner,6,177.13,0.0,1062.78,80.19
ORD-10156,2025-08-11,Customer 93,Consumer,East,Electronics,Smartphone,7,222.29,0.1,1400.43,317.62
ORD-11366,2025-08-13,Customer 655,Consumer,West,Clothing,Cap,1,80.69,0.1,72.62,5.2
ORD-11847,2025-08-13,Customer 547,Home Office,West,Clothing,Jacket,7,66.94,0.1,421.72,48.88
ORD-11745,2025-08-13,Customer 550,Home Office,East,Clothing,T-Shirt,2,53.26,0.0,106.52,7.79
ORD-11701,2025-08-13,Customer 458,Corporate,East,Furniture,Desk,4,481.59,0.0,1926.36,637.55
ORD-11760,2025-08-13,Customer 481,Consumer,West,Electronics,Laptop,6,598.72,0.0,3592.32,539.56
ORD-11454,2025-08-13,Customer 879,Consumer,East,Stationery,Desk Organizer,6,17.72,0.0,106.32,30.7
ORD-12470,2025-08-13,Customer 126,Consumer,West,Home & Kitchen,Lamp,3,152.7,0.05,435.19,136.85
ORD-12263,2025-08-14,Customer 626,Home Office,Central,Electronics,Smartphone,1,335.86,0.0,335.86,81.41
ORD-11993,2025-08-14,Customer 257,Corporate,East,Electronics,Laptop,6,345.81,0.0,2074.86,507.69
ORD-11937,2025-08-15,Customer 25,Home Office,West,Furniture,Office Chair,1,454.09,0.05,431.39,38.49
ORD-12387,2025-08-15,Customer 205,Consumer,Central,Clothing,Jacket,5,76.86,0.15,326.65,101.14
ORD-12811,2025-08-16,Customer 47,Home Office,North,Furniture,Sofa,3,404.11,0.0,1212.33,119.1
ORD-11284,2025-08-16,Customer 694,Corporate,Central,Furniture,Bed Frame,5,489.51,0.0,2447.55,160.73
ORD-11290,2025-08-17,Customer 355,Home Office,West,Furniture,Office Chair,1,444.03,0.0,444.03,93.18
ORD-12995,2025-08-17,Customer 414,Corporate,West,Home & Kitchen,Air Fryer,2,23.62,0.0,47.24,3.67
ORD-11934,2025-08-17,Customer 590,Consumer,West,Electronics,Tablet,7,226.63,0.0,1586.41,234.07
ORD-11073,2025-08-17,Customer 886,Consumer,West,Furniture,Desk,7,574.71,0.0,4022.97,296.57
ORD-10768,2025-08-18,Customer 654,Consumer,South,Clothing,Jeans,3,12.83,0.0,38.49,9.5
ORD-10978,2025-08-19,Customer 122,Consumer,North,Stationery,Desk Organizer,3,15.55,0.0,46.65,5.58
ORD-10587,2025-08-19,Customer 169,Consumer,South,Stationery,Notebook,7,9.71,0.0,67.97,20.58
ORD-12921,2025-08-19,Customer 423,Consumer,South,Clothing,Jeans,6,42.14,0.0,252.84,67.02
ORD-12362,2025-08-19,Customer 237,Consumer,East,Electronics,Tablet,6,294.83,0.0,1768.98,300.43
ORD-10475,2025-08-20,Customer 18,Consumer,Central,Clothing,T-Shirt,2,86.23,0.0,172.46,45.74
ORD-12478,2025-08-20,Customer 48,Corporate,North,Electronics,Tablet,6,670.5,0.0,4023.0,849.58
ORD-12755,2025-08-20,Customer 79,Corporate,West,Furniture,Sofa,2,206.72,0.05,392.77,64.9
ORD-11392,2025-08-20,Customer 584,Corporate,Central,Furniture,Office Chair,3,258.23,0.0,774.69,145.38
ORD-10530,2025-08-20,Customer 828,Corporate,East,Electronics,Smartphone,2,765.65,0.0,1531.3,508.26
ORD-11708,2025-08-20,Customer 185,Consumer,South,Home & Kitchen,Cookware Set,5,187.02,0.15,794.84,150.09
ORD-11974,2025-08-21,Customer 194,Corporate,North,Clothing,Jacket,6,79.67,0.0,478.02,159.25
ORD-10378,2025-08-21,Customer 827,Consumer,South,Electronics,Smartwatch,6,519.32,0.15,2648.53,855.29
ORD-12513,2025-08-22,Customer 894,Consumer,West,Stationery,Backpack,1,17.41,0.0,17.41,2.42
ORD-11588,2025-08-22,Customer 674,Consumer,North,Home & Kitchen,Vacuum Cleaner,2,29.46,0.0,58.92,9.92
ORD-12475,2025-08-22,Customer 697,Home Office,West,Home & Kitchen,Lamp,4,22.32,0.0,89.28,27.74
ORD-11585,2025-08-22,Customer 871,Consumer,Central,Furniture,Bookshelf,6,332.07,0.1,1793.18,170.17
ORD-10076,2025-08-23,Customer 699,Consumer,West,Furniture,Sofa,4,105.39,0.0,421.56,145.72
ORD-12266,2025-08-23,Customer 358,Corporate,West,Stationery,Whiteboard,5,14.58,0.0,72.9,23.85
ORD-12400,2025-08-23,Customer 510,Corporate,Central,Stationery,Backpack,5,5.52,0.2,22.08,2.24
ORD-10571,2025-08-23,Customer 729,Corporate,East,Electronics,Tablet,5,403.15,0.0,2015.75,629.86
ORD-10593,2025-08-23,Customer 355,Consumer,Central,Clothing,T-Shirt,2,44.33,0.0,88.66,8.1
ORD-11527,2025-08-23,Customer 394,Corporate,West,Clothing,T-Shirt,5,24.42,0.15,103.79,6.9
ORD-11372,2025-08-23,Customer 798,Consumer,South,Electronics,Smartwatch,3,136.91,0.0,410.73,85.02
ORD-11373,2025-08-24,Customer 87,Consumer,South,Clothing,Sneakers,2,48.47,0.0,96.94,13.38
ORD-12476,2025-08-24,Customer 366,Corporate,West,Home & Kitchen,Lamp,2,69.86,0.0,139.72,41.8
ORD-10723,2025-08-25,Customer 121,Corporate,Central,Clothing,Jeans,6,33.38,0.2,160.22,8.05
ORD-11551,2025-08-25,Customer 129,Consumer,East,Stationery,Pen Set,7,4.29,0.0,30.03,5.68
ORD-12592,2025-08-25,Customer 798,Home Office,East,Clothing,Sneakers,5,23.28,0.0,116.4,38.06
